Designator,Mid X,Mid Y,Layer,Rotation
C1, 3.30, 5.00,Top,270.0
C2,-1.37, 2.34,Top,270.0
C3,-3.99, 9.04,Top,180.0
J1, 0.00,12.07,Top,180.0
R1, 5.11, 5.00,Top,90.0
R2, 6.35, 2.46,Top,270.0
TROPIC01, 0.00, 6.03,Top,90.0
